query_id,method,recall,latency_ms,true_neighbors_found,terminated_early,actual_ef_used,max_ef_allowed,num_iterations,num_distance_computations,num_nodes_visited,distance_to_best,distance_to_worst_in_topk,distance_ratio,method_specific,query_d1nn_distance,query_dknn_distance,query_local_density,failure_type,recall_gap_from_oracle
0,hnsw_ef100,1.0,11.190999999999999,10,False,100,100,0,0,0,76608.0,98017.0,1.0,{},0.0,0.0,0.0,none,0.0
1,hnsw_ef100,1.0,8.16,10,False,100,100,0,0,0,65973.0,76936.0,1.0,{},0.0,0.0,0.0,none,0.0
2,hnsw_ef100,1.0,4.789,10,False,100,100,0,0,0,42740.0,61289.0,1.0,{},0.0,0.0,0.0,none,0.0
3,hnsw_ef100,1.0,10.696000000000002,10,False,100,100,0,0,0,46301.0,70326.0,1.0,{},0.0,0.0,0.0,none,0.0
4,hnsw_ef100,1.0,9.429,10,False,100,100,0,0,0,62755.0,81358.0,1.0,{},0.0,0.0,0.0,none,0.0
5,hnsw_ef100,1.0,7.027,10,False,100,100,0,0,0,75708.0,101335.0,1.0,{},0.0,0.0,0.0,none,0.0
6,hnsw_ef100,1.0,11.327,10,False,100,100,0,0,0,60816.0,72362.0,1.0,{},0.0,0.0,0.0,none,0.0
7,hnsw_ef100,1.0,4.517,10,False,100,100,0,0,0,30258.0,48728.0,1.0,{},0.0,0.0,0.0,none,0.0
8,hnsw_ef100,1.0,7.257000000000001,10,False,100,100,0,0,0,61739.0,74013.0,1.0,{},0.0,0.0,0.0,none,0.0
9,hnsw_ef100,1.0,6.787999999999999,10,False,100,100,0,0,0,62507.0,73480.0,1.0,{},0.0,0.0,0.0,none,0.0
10,hnsw_ef100,1.0,7.117,10,False,100,100,0,0,0,86367.0,104006.0,1.0,{},0.0,0.0,0.0,none,0.0
11,hnsw_ef100,1.0,6.466,10,False,100,100,0,0,0,29640.0,54141.0,1.0,{},0.0,0.0,0.0,none,0.0
12,hnsw_ef100,1.0,7.63,10,False,100,100,0,0,0,56906.0,68334.0,1.0,{},0.0,0.0,0.0,none,0.0
13,hnsw_ef100,1.0,7.401,10,False,100,100,0,0,0,59867.0,75645.0,1.0,{},0.0,0.0,0.0,none,0.0
14,hnsw_ef100,1.0,9.612,10,False,100,100,0,0,0,74702.0,93779.0,1.0,{},0.0,0.0,0.0,none,0.0
15,hnsw_ef100,1.0,6.2589999999999995,10,False,100,100,0,0,0,64355.0,68732.0,1.0,{},0.0,0.0,0.0,none,0.0
16,hnsw_ef100,1.0,6.5440000000000005,10,False,100,100,0,0,0,61603.0,70190.0,1.0,{},0.0,0.0,0.0,none,0.0
17,hnsw_ef100,1.0,7.026,10,False,100,100,0,0,0,64839.0,72546.0,1.0,{},0.0,0.0,0.0,none,0.0
18,hnsw_ef100,1.0,7.071,10,False,100,100,0,0,0,71230.0,78513.0,1.0,{},0.0,0.0,0.0,none,0.0
19,hnsw_ef100,1.0,7.382,10,False,100,100,0,0,0,50513.0,60190.0,1.0,{},0.0,0.0,0.0,none,0.0
20,hnsw_ef100,1.0,4.496,10,False,100,100,0,0,0,37243.0,44002.0,1.0,{},0.0,0.0,0.0,none,0.0
21,hnsw_ef100,1.0,6.607,10,False,100,100,0,0,0,6536.0,51865.0,1.0,{},0.0,0.0,0.0,none,0.0
22,hnsw_ef100,1.0,5.1770000000000005,10,False,100,100,0,0,0,29947.0,43724.0,1.0,{},0.0,0.0,0.0,none,0.0
23,hnsw_ef100,1.0,5.527,10,False,100,100,0,0,0,64486.0,69874.0,1.0,{},0.0,0.0,0.0,none,0.0
24,hnsw_ef100,1.0,6.702999999999999,10,False,100,100,0,0,0,23786.0,63044.0,1.0,{},0.0,0.0,0.0,none,0.0
25,hnsw_ef100,1.0,6.34,10,False,100,100,0,0,0,73772.0,95177.0,1.0,{},0.0,0.0,0.0,none,0.0
26,hnsw_ef100,1.0,6.714,10,False,100,100,0,0,0,33651.0,59115.0,1.0,{},0.0,0.0,0.0,none,0.0
27,hnsw_ef100,1.0,6.2509999999999994,10,False,100,100,0,0,0,30806.0,60091.0,1.0,{},0.0,0.0,0.0,none,0.0
28,hnsw_ef100,1.0,6.803,10,False,100,100,0,0,0,50562.0,61579.0,1.0,{},0.0,0.0,0.0,none,0.0
29,hnsw_ef100,1.0,3.314,10,False,100,100,0,0,0,15720.0,37712.0,1.0,{},0.0,0.0,0.0,none,0.0
30,hnsw_ef100,1.0,5.747999999999999,10,False,100,100,0,0,0,70425.0,77526.0,1.0,{},0.0,0.0,0.0,none,0.0
31,hnsw_ef100,1.0,6.105,10,False,100,100,0,0,0,11923.0,95245.0,1.0,{},0.0,0.0,0.0,none,0.0
32,hnsw_ef100,1.0,6.0569999999999995,10,False,100,100,0,0,0,35180.0,67794.0,1.0,{},0.0,0.0,0.0,none,0.0
33,hnsw_ef100,1.0,5.814,10,False,100,100,0,0,0,107767.0,133725.0,1.0,{},0.0,0.0,0.0,none,0.0
34,hnsw_ef100,1.0,6.372,10,False,100,100,0,0,0,61779.0,77653.0,1.0,{},0.0,0.0,0.0,none,0.0
35,hnsw_ef100,1.0,7.17,10,False,100,100,0,0,0,14635.0,92609.0,1.0,{},0.0,0.0,0.0,none,0.0
36,hnsw_ef100,1.0,7.267,10,False,100,100,0,0,0,12423.0,90796.0,1.0,{},0.0,0.0,0.0,none,0.0
37,hnsw_ef100,1.0,5.518999999999999,10,False,100,100,0,0,0,27841.0,102084.0,1.0,{},0.0,0.0,0.0,none,0.0
38,hnsw_ef100,1.0,6.386,10,False,100,100,0,0,0,24448.0,93294.0,1.0,{},0.0,0.0,0.0,none,0.0
39,hnsw_ef100,1.0,4.1209999999999996,10,False,100,100,0,0,0,37627.0,48147.0,1.0,{},0.0,0.0,0.0,none,0.0
40,hnsw_ef100,1.0,6.163,10,False,100,100,0,0,0,23582.0,77383.0,1.0,{},0.0,0.0,0.0,none,0.0
41,hnsw_ef100,1.0,3.7889999999999997,10,False,100,100,0,0,0,40198.0,50025.0,1.0,{},0.0,0.0,0.0,none,0.0
42,hnsw_ef100,1.0,6.556,10,False,100,100,0,0,0,56061.0,77258.0,1.0,{},0.0,0.0,0.0,none,0.0
43,hnsw_ef100,1.0,7.189,10,False,100,100,0,0,0,27337.0,86737.0,1.0,{},0.0,0.0,0.0,none,0.0
44,hnsw_ef100,1.0,5.124,10,False,100,100,0,0,0,65717.0,73924.0,1.0,{},0.0,0.0,0.0,none,0.0
45,hnsw_ef100,0.8,6.934,8,False,100,100,0,0,0,70577.0,78737.0,1.0,{},0.0,0.0,0.0,none,0.0
46,hnsw_ef100,1.0,4.3870000000000005,10,False,100,100,0,0,0,9926.0,58929.0,1.0,{},0.0,0.0,0.0,none,0.0
47,hnsw_ef100,1.0,7.754,10,False,100,100,0,0,0,86668.0,114233.0,1.0,{},0.0,0.0,0.0,none,0.0
48,hnsw_ef100,1.0,6.0169999999999995,10,False,100,100,0,0,0,24262.0,102124.0,1.0,{},0.0,0.0,0.0,none,0.0
49,hnsw_ef100,1.0,5.893,10,False,100,100,0,0,0,16585.0,54822.0,1.0,{},0.0,0.0,0.0,none,0.0
50,hnsw_ef100,1.0,5.709,10,False,100,100,0,0,0,32812.0,89218.0,1.0,{},0.0,0.0,0.0,none,0.0
51,hnsw_ef100,1.0,4.549,10,False,100,100,0,0,0,17112.0,66730.0,1.0,{},0.0,0.0,0.0,none,0.0
52,hnsw_ef100,1.0,6.39,10,False,100,100,0,0,0,39512.0,53497.0,1.0,{},0.0,0.0,0.0,none,0.0
53,hnsw_ef100,1.0,6.513,10,False,100,100,0,0,0,37705.0,66565.0,1.0,{},0.0,0.0,0.0,none,0.0
54,hnsw_ef100,1.0,2.943,10,False,100,100,0,0,0,25379.0,29993.0,1.0,{},0.0,0.0,0.0,none,0.0
55,hnsw_ef100,1.0,3.895,10,False,100,100,0,0,0,33872.0,52309.0,1.0,{},0.0,0.0,0.0,none,0.0
56,hnsw_ef100,1.0,6.197,10,False,100,100,0,0,0,36380.0,48758.0,1.0,{},0.0,0.0,0.0,none,0.0
57,hnsw_ef100,1.0,7.033,10,False,100,100,0,0,0,27938.0,62801.0,1.0,{},0.0,0.0,0.0,none,0.0
58,hnsw_ef100,1.0,6.061999999999999,10,False,100,100,0,0,0,4322.0,109499.0,1.0,{},0.0,0.0,0.0,none,0.0
59,hnsw_ef100,1.0,2.9299999999999997,10,False,100,100,0,0,0,13091.0,29119.0,1.0,{},0.0,0.0,0.0,none,0.0
60,hnsw_ef100,1.0,8.898,10,False,100,100,0,0,0,29005.0,81397.0,1.0,{},0.0,0.0,0.0,none,0.0
61,hnsw_ef100,1.0,9.536,10,False,100,100,0,0,0,19700.0,70796.0,1.0,{},0.0,0.0,0.0,none,0.0
62,hnsw_ef100,1.0,7.027,10,False,100,100,0,0,0,17332.0,59702.0,1.0,{},0.0,0.0,0.0,none,0.0
63,hnsw_ef100,1.0,6.385,10,False,100,100,0,0,0,9009.0,51518.0,1.0,{},0.0,0.0,0.0,none,0.0
64,hnsw_ef100,1.0,4.897,10,False,100,100,0,0,0,19120.0,69118.0,1.0,{},0.0,0.0,0.0,none,0.0
65,hnsw_ef100,1.0,4.015000000000001,10,False,100,100,0,0,0,30061.0,59443.0,1.0,{},0.0,0.0,0.0,none,0.0
66,hnsw_ef100,1.0,4.212,10,False,100,100,0,0,0,40347.0,85595.0,1.0,{},0.0,0.0,0.0,none,0.0
67,hnsw_ef100,1.0,5.0520000000000005,10,False,100,100,0,0,0,50277.0,77892.0,1.0,{},0.0,0.0,0.0,none,0.0
68,hnsw_ef100,1.0,4.51,10,False,100,100,0,0,0,40526.0,48625.0,1.0,{},0.0,0.0,0.0,none,0.0
69,hnsw_ef100,1.0,8.061,10,False,100,100,0,0,0,71189.0,87094.0,1.0,{},0.0,0.0,0.0,none,0.0
70,hnsw_ef100,1.0,8.102,10,False,100,100,0,0,0,2192.0,25387.0,1.0,{},0.0,0.0,0.0,none,0.0
71,hnsw_ef100,1.0,11.007,10,False,100,100,0,0,0,37510.0,76084.0,1.0,{},0.0,0.0,0.0,none,0.0
72,hnsw_ef100,1.0,11.075,10,False,100,100,0,0,0,91937.0,112634.0,1.0,{},0.0,0.0,0.0,none,0.0
73,hnsw_ef100,1.0,5.241,10,False,100,100,0,0,0,53111.0,91810.0,1.0,{},0.0,0.0,0.0,none,0.0
74,hnsw_ef100,1.0,6.793,10,False,100,100,0,0,0,17186.0,54074.0,1.0,{},0.0,0.0,0.0,none,0.0
75,hnsw_ef100,1.0,6.04,10,False,100,100,0,0,0,44970.0,97812.0,1.0,{},0.0,0.0,0.0,none,0.0
76,hnsw_ef100,1.0,5.561,10,False,100,100,0,0,0,63130.0,86181.0,1.0,{},0.0,0.0,0.0,none,0.0
77,hnsw_ef100,1.0,8.033999999999999,10,False,100,100,0,0,0,86269.0,112274.0,1.0,{},0.0,0.0,0.0,none,0.0
78,hnsw_ef100,1.0,7.312,10,False,100,100,0,0,0,51469.0,74257.0,1.0,{},0.0,0.0,0.0,none,0.0
79,hnsw_ef100,1.0,3.3249999999999997,10,False,100,100,0,0,0,21953.0,47928.0,1.0,{},0.0,0.0,0.0,none,0.0
80,hnsw_ef100,1.0,5.77,10,False,100,100,0,0,0,21407.0,97059.0,1.0,{},0.0,0.0,0.0,none,0.0
81,hnsw_ef100,1.0,8.466,10,False,100,100,0,0,0,76629.0,94504.0,1.0,{},0.0,0.0,0.0,none,0.0
82,hnsw_ef100,1.0,7.795,10,False,100,100,0,0,0,73974.0,92780.0,1.0,{},0.0,0.0,0.0,none,0.0
83,hnsw_ef100,1.0,7.414,10,False,100,100,0,0,0,32981.0,71927.0,1.0,{},0.0,0.0,0.0,none,0.0
84,hnsw_ef100,1.0,8.152,10,False,100,100,0,0,0,37125.0,69971.0,1.0,{},0.0,0.0,0.0,none,0.0
85,hnsw_ef100,1.0,6.388,10,False,100,100,0,0,0,81286.0,156301.0,1.0,{},0.0,0.0,0.0,none,0.0
86,hnsw_ef100,1.0,4.8580000000000005,10,False,100,100,0,0,0,50583.0,88690.0,1.0,{},0.0,0.0,0.0,none,0.0
87,hnsw_ef100,1.0,4.483,10,False,100,100,0,0,0,15267.0,83244.0,1.0,{},0.0,0.0,0.0,none,0.0
88,hnsw_ef100,1.0,5.675000000000001,10,False,100,100,0,0,0,5637.0,40609.0,1.0,{},0.0,0.0,0.0,none,0.0
89,hnsw_ef100,1.0,3.9610000000000003,10,False,100,100,0,0,0,13118.0,47442.0,1.0,{},0.0,0.0,0.0,none,0.0
90,hnsw_ef100,1.0,5.2139999999999995,10,False,100,100,0,0,0,2546.0,31244.0,1.0,{},0.0,0.0,0.0,none,0.0
91,hnsw_ef100,1.0,6.0600000000000005,10,False,100,100,0,0,0,88820.0,118161.0,1.0,{},0.0,0.0,0.0,none,0.0
92,hnsw_ef100,1.0,7.976000000000001,10,False,100,100,0,0,0,20012.0,104917.0,1.0,{},0.0,0.0,0.0,none,0.0
93,hnsw_ef100,1.0,4.477,10,False,100,100,0,0,0,55119.0,74990.0,1.0,{},0.0,0.0,0.0,none,0.0
94,hnsw_ef100,1.0,4.095,10,False,100,100,0,0,0,25783.0,73191.0,1.0,{},0.0,0.0,0.0,none,0.0
95,hnsw_ef100,1.0,7.218999999999999,10,False,100,100,0,0,0,93264.0,111923.0,1.0,{},0.0,0.0,0.0,none,0.0
96,hnsw_ef100,1.0,7.746,10,False,100,100,0,0,0,81676.0,109052.0,1.0,{},0.0,0.0,0.0,none,0.0
97,hnsw_ef100,1.0,9.016,10,False,100,100,0,0,0,54537.0,103615.0,1.0,{},0.0,0.0,0.0,none,0.0
98,hnsw_ef100,1.0,3.3579999999999997,10,False,100,100,0,0,0,18887.0,23629.0,1.0,{},0.0,0.0,0.0,none,0.0
99,hnsw_ef100,1.0,6.747000000000001,10,False,100,100,0,0,0,34082.0,114241.0,1.0,{},0.0,0.0,0.0,none,0.0
0,darth_Rt0.85,0.9,1.7550000000000001,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
1,darth_Rt0.85,0.8,0.915,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
2,darth_Rt0.85,0.9,1.987,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
3,darth_Rt0.85,0.9,2.023,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
4,darth_Rt0.85,1.0,1.2910000000000001,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
5,darth_Rt0.85,0.7,1.3639999999999999,7,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
6,darth_Rt0.85,1.0,1.387,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
7,darth_Rt0.85,1.0,2.347,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
8,darth_Rt0.85,0.5,1.181,5,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
9,darth_Rt0.85,1.0,1.36,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
10,darth_Rt0.85,0.8,1.198,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
11,darth_Rt0.85,0.9,1.327,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
12,darth_Rt0.85,0.9,1.279,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
13,darth_Rt0.85,0.9,9.681000000000001,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
14,darth_Rt0.85,0.9,1.304,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
15,darth_Rt0.85,0.9,1.02,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
16,darth_Rt0.85,0.9,1.358,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
17,darth_Rt0.85,1.0,1.219,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
18,darth_Rt0.85,0.8,1.206,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
19,darth_Rt0.85,0.9,1.9719999999999998,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
20,darth_Rt0.85,0.9,1.9620000000000002,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
21,darth_Rt0.85,1.0,3.185,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
22,darth_Rt0.85,1.0,0.9269999999999999,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
23,darth_Rt0.85,0.7,1.63,7,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
24,darth_Rt0.85,0.9,2.3640000000000003,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
25,darth_Rt0.85,0.8,1.075,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
26,darth_Rt0.85,1.0,1.3010000000000002,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
27,darth_Rt0.85,0.7,1.091,7,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
28,darth_Rt0.85,0.9,1.685,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
29,darth_Rt0.85,1.0,0.696,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
30,darth_Rt0.85,1.0,1.1,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
31,darth_Rt0.85,1.0,1.7,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
32,darth_Rt0.85,1.0,1.11,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
33,darth_Rt0.85,0.9,0.914,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
34,darth_Rt0.85,0.9,1.459,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
35,darth_Rt0.85,1.0,1.161,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
36,darth_Rt0.85,0.9,1.008,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
37,darth_Rt0.85,1.0,1.183,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
38,darth_Rt0.85,0.9,1.08,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
39,darth_Rt0.85,0.8,1.0250000000000001,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
40,darth_Rt0.85,0.9,0.8180000000000001,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
41,darth_Rt0.85,0.9,0.949,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
42,darth_Rt0.85,1.0,1.7,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
43,darth_Rt0.85,1.0,1.3840000000000001,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
44,darth_Rt0.85,1.0,1.163,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
45,darth_Rt0.85,0.7,1.1329999999999998,7,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
46,darth_Rt0.85,0.9,1.044,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
47,darth_Rt0.85,0.9,1.498,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
48,darth_Rt0.85,0.9,1.039,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
49,darth_Rt0.85,1.0,1.011,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
50,darth_Rt0.85,1.0,1.066,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
51,darth_Rt0.85,1.0,1.0050000000000001,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
52,darth_Rt0.85,0.8,1.248,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
53,darth_Rt0.85,0.5,1.037,5,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
54,darth_Rt0.85,0.9,0.48000000000000004,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
55,darth_Rt0.85,0.9,0.744,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
56,darth_Rt0.85,0.8,1.139,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
57,darth_Rt0.85,0.7,1.4369999999999998,7,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
58,darth_Rt0.85,0.9,0.884,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
59,darth_Rt0.85,1.0,0.5630000000000001,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
60,darth_Rt0.85,1.0,1.4009999999999998,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
61,darth_Rt0.85,1.0,0.8989999999999999,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
62,darth_Rt0.85,0.9,0.5559999999999999,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
63,darth_Rt0.85,1.0,0.742,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
64,darth_Rt0.85,1.0,0.71,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
65,darth_Rt0.85,0.8,0.739,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
66,darth_Rt0.85,1.0,0.786,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
67,darth_Rt0.85,0.9,0.6880000000000001,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
68,darth_Rt0.85,0.8,0.9430000000000001,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
69,darth_Rt0.85,0.6,0.985,6,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
70,darth_Rt0.85,0.9,0.5379999999999999,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
71,darth_Rt0.85,0.9,0.795,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
72,darth_Rt0.85,0.9,1.468,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
73,darth_Rt0.85,1.0,0.9790000000000001,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
74,darth_Rt0.85,0.9,1.2409999999999999,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
75,darth_Rt0.85,1.0,0.794,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
76,darth_Rt0.85,0.9,1.24,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
77,darth_Rt0.85,0.9,1.1789999999999998,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
78,darth_Rt0.85,0.9,1.418,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
79,darth_Rt0.85,0.9,0.642,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
80,darth_Rt0.85,1.0,0.998,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
81,darth_Rt0.85,0.9,0.987,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
82,darth_Rt0.85,0.8,1.324,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
83,darth_Rt0.85,0.9,0.8540000000000001,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
84,darth_Rt0.85,1.0,1.331,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
85,darth_Rt0.85,1.0,0.745,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
86,darth_Rt0.85,0.9,0.76,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
87,darth_Rt0.85,0.9,0.617,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
88,darth_Rt0.85,0.9,0.605,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
89,darth_Rt0.85,0.9,0.755,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
90,darth_Rt0.85,0.9,0.804,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
91,darth_Rt0.85,0.8,0.86,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
92,darth_Rt0.85,1.0,0.93,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
93,darth_Rt0.85,1.0,1.004,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
94,darth_Rt0.85,1.0,0.553,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
95,darth_Rt0.85,0.8,1.125,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
96,darth_Rt0.85,0.6,1.16,6,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
97,darth_Rt0.85,0.8,1.045,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
98,darth_Rt0.85,1.0,0.866,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
99,darth_Rt0.85,1.0,0.9309999999999999,10,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
0,darth_Rt0.9,0.9,1.692,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
1,darth_Rt0.9,0.8,0.914,8,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
2,darth_Rt0.9,0.9,0.911,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
3,darth_Rt0.9,0.9,0.9380000000000001,9,True,0,100,0,0,0,0.0,0.0,0.0,{},0.0,0.0,0.0,none,0.0
